sample_id,CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,MODIS_NPP,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,Resolve_Biome,arbuscular_mycorrhizal_richness,Pixel_Long,Pixel_Lat,CV_Fold_Spatial
S1387,1327.0,191.53325148909,2014.8935546875,337.5,57.5999984741211,62,1857.0,4315.0,1480.0,0.600320816040039,0.518690168857575,42.5,0.720164656639099,0.1875,0.0,26.5618209838867,6.2407112121582,3872.0859375,200.0,41.5610580444336,13.3544416427612,54.5614395141602,7,1.51420113845206,116.9375,28.2041664123535,4
S1924,857.0,13.5329670438595,527.443603515625,229.549760013856,36.7999992370606,9,287.0,118.0,4547.0,-0.751405239105225,0.548133552074432,214.5,1.1637054681778,2.4375,0.0,0.0071971076540648,89.2063980102539,4132.3994140625,200.0,29.7397785186768,144.803176879883,56.3858642578125,3,1.45764638302287,83.1374969482422,54.8125,2
S5800,961.0,27.5331530673779,662.265319824219,208.500279432622,62.8983268737793,0,922.0,3366.0,2554.0,0.93858003616333,0.343809127807617,951.0,0.88459849357605,-1.0,0.0,0.0,139.665237426758,5804.7705078125,181.60774230957,39.747142791748,186.327377319336,54.4500617980957,10,1.02667203119905,-117.970832824707,54.5791664123535,3
S6341,687.0,54.4829802171223,713.363891601563,203.499438862243,27.1966514587402,0,1256.0,1315.0,1562.0,0.906283140182495,0.0237830076366663,66.0,2.63457679748535,-1.0,0.0,0.0,73.5612411499024,5963.0,200.0,58.433349609375,161.953384399414,45.2756156921387,6,0.869741686191944,16.8958339691162,61.1458320617676,10
S3418,2045.0,116.483482279075,54.0865936279297,335.499930415996,70.1900253295899,0,578.0,-1181.0,7312.0,0.778120636940002,-0.626493573188782,1166.5,0.962815761566162,-0.25,0.0,0.0,0.0,756.40002610264,179.694915771484,48.4813842773438,6.47866535186768,82.4994735717774,4,1.16221360405587,95.1791687011719,40.2125015258789,6
S6204,931.0,8.46593138315331,651.889831542969,197.482666885152,62.2016754150391,0,1094.0,3364.0,2820.0,-0.723101675510407,0.610350847244263,1349.0,1.72213387489319,-3.0,0.0,0.0,101.56941986084,5927.521484375,199.810699462891,39.7127838134766,136.359176635742,56.2010154724121,1,1.14416893182936,-117.329170227051,53.4124984741211,2
S3580,1244.0,142.5,607.194641113281,298.466749828739,77.6982879638672,100,1548.0,2660.0,1145.0,-0.909532308578491,-0.353345960378647,517.0,1.19508421421051,1.0,0.0,1014.77032470703,0.0,4645.2001953125,200.0,23.0080547332764,11.1409015655518,79.1237258911133,8,1.3788704886377,108.0625,34.2874984741211,4
S2191,921.0,66.5,1030.853515625,257.483282154,14.8999996185303,76,384.0,-542.0,2795.0,-0.316227436065674,0.707107126712799,17.5,0.134805351495743,-0.0625,0.0,2.37628841400147,0.868444442749023,4527.15087890625,200.0,29.2360038757324,72.0845489501953,59.0634002685547,9,1.343688092137,-73.3708343505859,45.720832824707,10
S5829,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,2,1.43934101477434,-155.304168701172,19.8291664123535,1
S6309,961.0,27.5331530673779,662.265319824219,208.500279432622,62.8983268737793,0,922.0,3366.0,2554.0,0.93858003616333,0.343809127807617,951.0,0.88459849357605,-1.0,0.0,0.0,139.665237426758,5804.7705078125,181.60774230957,39.747142791748,186.327377319336,54.4500617980957,2,0.869741686191944,-117.970832824707,54.5791664123535,3
S913,1555.0,251.533182396502,1617.13464355469,311.5,52.1966857910156,88,321.0,2928.0,4293.0,0.0968419760465622,0.847387313842773,119.0,1.10477316379547,-0.25,0.0,0.0,108.002136230469,8016.1640625,200.0,64.9689331054688,19.4438076019287,49.8663673400879,3,1.6879241744228,-6.50416660308838,5.25416660308838,3
S4195,737.0,75.5,562.276550292969,201.5002805519,27.1983242034912,81,1471.0,2909.0,1872.0,0.881334543228149,-0.471677422523499,48.0,0.258811414241791,0.0,0.0,84.9414749145508,15.1461334228516,6058.7998046875,181.356140136719,60.6071853637695,51.3655052185059,64.131462097168,10,1.50991820038366,18.3041667938232,57.6291656494141,8
S3301,1762.0,247.5,1126.79846191406,330.5,86.4016494750977,0,321.0,177.0,3407.0,0.903087735176086,-0.378517001867294,36.0,0.239101961255074,-0.25,5.36328363418579,0.0,28.6963558197022,7759.6884765625,200.0,61.9571571350098,14.0187101364136,62.5545806884766,9,1.38833098418263,34.3624992370606,-18.970832824707,6
S4620,1466.0,83.4664592320087,347.097564697266,295.450010162183,107.803329467773,72,1420.0,75.0,1849.0,-0.973598837852478,-0.228239268064499,470.0,1.19523477554321,-0.3125,0.0,17.438102722168,0.0,2331.783203125,200.0,46.685905456543,16.1070537567139,83.3487777709961,1,1.41243252898561,119.5625,42.6041679382324,7
S1273,670.0,62.5002805868139,610.696838378906,186.466779126816,29.7016773223877,0,1066.0,1206.0,1917.0,-0.425828874111176,0.581057786941528,3.0,0.96534138917923,-0.4375,0.0,5.37165260314941,66.1125335693359,6513.29541015625,159.553558349609,53.4773025512695,119.185501098633,51.0307006835938,2,1.52842109215496,19.9291667938232,60.345832824707,10
S898,1214.0,169.467395017737,1571.87854003906,307.450869726989,56.2016525268555,41,765.0,475.0,2557.0,0.122175917029381,0.310281306505203,198.0,3.63102960586548,-4.8125,0.0,146.328628540039,22.3459548950195,6883.693359375,200.0,31.417200088501,20.2363700866699,61.7425346374512,4,1.1945843832906,111.037498474121,29.654167175293,7
S4357,669.0,64.5,575.2333984375,187.516762441999,28.1033229827881,0,813.000000020946,3141.00000008109,922.000000023773,0.3162265122235,-0.948683738725638,0.0,0.0,0.0,0.0,1.03011238574982,17.7754669189453,4804.60009765625,134.140228271484,58.881721496582,136.617736816406,54.5458793640137,3,1.39927336302537,19.5375003814697,60.220832824707,10
S6513,947.0,7.55104652106583,636.132690429688,188.567782611065,45.0066833496094,0,392.0,1285.0,5127.0,-0.651818990707398,-0.582153022289276,1256.0,2.98634433746338,3.25,0.440014153718948,0.0,62.0474662780762,4214.91455078125,189.235580444336,43.3240661621094,159.25798034668,52.1884574890137,3,0.526589034139044,-119.970832824707,54.6375007629395,5
S7457,943.0,18.4999593600014,601.349243164063,201.483502671091,44.8050117492676,0,642.0,-900.0,3294.0,0.884688973426819,0.394872277975082,1066.0,2.69072437286377,-2.0625,0.0,0.0,122.768714904785,5166.296875,200.0,45.5882263183594,170.737442016602,56.6005821228027,4,1.12474826290904,-119.995834350586,54.6708335876465,5
S2325,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,4,1.47013765609453,9.46249961853027,48.4625015258789,4
S7577,1747.0,168.516722254,924.84130859375,284.516722254,72.2983551025391,100,1123.0,2322.0,1402.0,-0.401817262172699,0.900305330753326,467.0,0.455626428127289,0.1875,0.0,4.50047636032105,0.337066680192947,3423.9111328125,200.0,48.9526863098145,14.619704246521,65.5662460327149,4,0.812157448856144,-64.1875,-31.5625,2
S2782,1158.0,47.5,532.196655273438,270.5,108.499969482422,72,1684.0,2467.0,1739.0,-0.707107305526733,-0.403861671686173,141.0,0.220924407243729,-0.1875,0.0630517899990082,78.6023254394531,0.0,2920.07153320313,200.0,30.1727848052979,21.1473407745361,75.9939804077149,5,1.49643401660442,126.345832824707,45.6375007629395,3
S4175,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,5,1.49278711327575,-155.304168701172,19.8291664123535,1
S5897,950.0,30.4665276520027,532.548461914063,217.449791478004,48.9999961853027,0,646.0,1154.0,3665.0,-0.986118972301483,-0.0137710347771645,807.5,3.76091575622559,-4.5,0.0,0.0,52.4261322021484,4755.53466796875,200.0,46.5761489868164,201.474517822266,57.3732299804688,7,1.02667203119905,-119.695831298828,54.8125,5
S4985,955.0,16.5,563.212158203125,252.500281348801,104.400001525879,66,661.0,251.0,2071.0,0.983700037002564,-0.179817318916321,295.5,2.2579836845398,-0.625,0.604603171348572,0.0,3.49724435806274,2734.4697265625,200.0,29.6619472503662,47.109432220459,61.8137893676758,6,1.39339158005213,126.829170227051,48.3375015258789,9
S1043,1425.0,177.417221456095,780.139770507813,286.416941170064,48.4016761779785,58,783.0,278.0,2545.0,-0.77606737613678,0.629820227622986,76.0,2.88199639320374,-4.5,0.0,1.02900266647339,19.161600112915,8459.4501953125,200.0,36.7443885803223,24.3361511230469,72.1381683349609,3,1.58860012063542,3.02083325386047,39.8375015258789,7
S1260,1854.0,160.5,735.995544433594,248.533184493691,80.5,28,892.0,1809.0,3513.0,-0.199914261698723,0.476203292608261,1576.0,1.19824576377869,-0.75,3.46811890602112,0.0,17.4110221862793,3163.04150390625,199.364730834961,60.647575378418,21.9466285705566,59.3609313964844,4,1.69879291698011,29.2041664123535,-26.0125007629395,10
S2874,1183.0,67.5,576.053161621094,271.533262367401,107.501647949219,100,599.0,-1521.0,2540.0,0.707106471061707,0.158113867044449,176.0,0.0978320688009262,0.125,0.0,12.176703453064,0.27306666970253,2893.49047851563,200.0,27.9424648284912,35.7363395690918,68.4838485717773,7,1.61448121969922,124.695831298828,43.4958343505859,4
S5411,1311.99987792969,56.6171106019956,405.435211181641,260.617030877998,102.401672363281,33,816.0,2293.0,3177.0,0.955075740814209,-0.0540659241378307,955.5,8.63039970397949,-0.6875,0.0,0.0,0.166400000452995,2781.78540039063,200.0,43.4135818481445,25.0406513214111,72.8394088745117,8,1.08041781827299,118.220832824707,42.1291656494141,2
S5552,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,6,0.917742810201535,-155.3125,19.8291664123535,1
S1978,674.0,64.5,577.264892578125,193.5,28.200029373169,6,1243.0,3619.0,2126.0,-0.256172120571136,0.463741302490234,0.5,0.530919313430786,-1.0,0.0,0.0,65.5724411010742,6477.83642578125,144.746994018555,55.9383010864258,130.97184753418,50.7852096557617,9,1.51627684070759,19.595832824707,60.2374992370606,10
S1265,1368.0,176.5,1751.86096191406,325.516723917999,46.2000007629395,90,777.0,4744.0,3068.0,-0.0475405976176262,-0.285124987363815,60.5,1.19112062454224,2.125,0.0,71.2653503417969,1.31555557250977,3687.4580078125,200.0,26.947774887085,16.0127983093262,60.0019950866699,10,1.53977396272323,115.712501525879,29.279167175293,4
S4206,813.0,83.4997195625803,628.448913574219,216.483265526001,14.2983551025391,72,754.0,3960.0,1958.0,0.951338410377502,0.0543384738266468,294.5,2.81896114349365,1.4375,0.0,0.263349592685699,39.8696899414063,6268.58251953125,200.0,24.4008712768555,36.1324920654297,64.638298034668,1,1.1947055233183,10.4208335876465,51.2708320617676,10
S6201,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,7,1.12466707179791,-155.304168701172,19.8291664123535,1
S3881,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,8,1.30119001268923,-155.304168701172,19.8291664123535,1
S3790,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,9,1.57669487998446,-155.3125,19.8291664123535,1
S5710,1214.0,255.483571410603,3648.96875,299.483571410603,28.6000003814697,0,132.0,-51.0,6088.0,0.207618772983551,0.656094908714294,116.5,0.89119827747345,-0.375,0.0,0.0,248.697418212891,9071.5927734375,200.0,47.0397987365723,42.1781692504883,43.5245628356934,10,0.917031538960079,-69.8958358764649,-4.01249980926514,7
S4166,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,1,1.52984563848001,-155.3125,19.8291664123535,1
S3859,804.0,83.5666806131227,661.466003417969,216.566937319996,12.9983520507813,47,880.0,3692.0,2171.0,0.994006514549255,-0.10653193295002,299.5,8.25726318359375,-3.5,0.0,0.0,82.0350189208985,6237.53271484375,200.0,30.2431030273438,39.9774856567383,58.9877967834473,2,1.29170503557987,10.4041662216187,50.970832824707,10
S5480,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,2,1.24844125756621,-155.3125,19.8291664123535,1
S4575,960.0,28.5824825030893,572.436340332031,211.582761928817,59.9966812133789,0,1131.0,1369.0,1834.0,0.938447594642639,0.324243545532227,918.5,4.26942491531372,-0.3125,0.0,0.0,112.542930603027,5820.9306640625,200.0,38.4749450683594,149.130416870117,57.5864372253418,5,1.1947055233183,-118.762496948242,54.5125007629395,3
S1508,670.0,62.5002805868139,610.696838378906,186.466779126816,29.7016773223877,0,1066.0,1206.0,1917.0,-0.425828874111176,0.581057786941528,3.0,0.96534138917923,-0.4375,0.0,5.37165260314941,66.1125335693359,6513.29541015625,159.553558349609,53.4773025512695,119.185501098633,51.0307006835938,3,1.50663976418071,19.9291667938232,60.345832824707,10
S4297,1634.0,161.433411010209,673.537414550781,321.450138804208,39.0033569335938,19,435.0,1928.0,3572.0,0.575073659420013,-0.818100273609161,440.5,17.2215690612793,-14.3125,0.292075902223587,0.0,56.0711097717285,21.3138790130615,200.0,28.2009086608887,34.2767333984375,73.4504776000977,4,1.50101559024349,55.6624984741211,37.3541679382324,3
S5932,1266.0,136.550035554004,3570.7373046875,186.54975669949,23.9983329772949,0,266.0,3682.0,5493.0,0.364866554737091,0.93105810880661,1662.5,5.11083507537842,-2.75,0.0,0.0,58.2741317749024,11470.3583984375,198.435607910156,56.8148612976074,219.562637329102,48.1438026428223,3,1.24801042243258,-155.304168701172,19.8291664123535,1
S2646,2126.0,183.383599740977,243.302139282227,345.416803525317,51.9000053405762,0,336.0,1031.0,6407.0,-0.94172203540802,-0.330921232700348,522.5,17.2615242004395,15.8125,0.0,0.0,0.0,1662.40002441406,164.525543212891,50.622486114502,12.1944999694824,78.9501495361328,4,0.526589034139044,9.57916641235352,34.4874992370606,3
S7771,909.0,26.4668076766638,622.047607421875,213.466528236002,66.9983291625977,0,1019.0,2372.0,2803.0,-0.963635861873627,-0.0813626945018768,911.0,2.93112802505493,2.5625,0.0,0.0,93.6081771850586,5597.44970703125,200.0,40.1538505554199,211.946792602539,56.063175201416,6,0.526589034139044,-116.595832824707,54.2041664123535,2
S2979,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,5,1.48927012449741,9.46249961853027,48.4625015258789,4
S6390,919.0,27.5331529454299,589.023559570313,215.53315294543,60.8033142089844,0,1163.0,2262.0,3008.0,-0.971019446849823,0.238427251577377,1088.5,1.72319483757019,1.6875,0.0,0.0,124.797691345215,5565.90478515625,200.0,37.8376693725586,112.68669128418,59.6017990112305,7,1.12474826290904,-116.970832824707,53.3208351135254,2
S3648,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,3,1.39617075829138,-155.329162597656,19.8208332061768,1
S2443,1416.0,97.4010093269502,426.352111816406,280.40100932695,90.6966705322266,68,439.0,3043.0,5751.0,0.790667295455933,-0.444641053676605,1199.5,10.9721460342407,-7.75,0.0,0.0,0.00711111119017,2814.51611328125,200.0,43.3649826049805,16.8743438720703,79.9878540039063,5,1.41149228163101,109.320831298828,36.970832824707,10
S2935,1521.0,241.533523316,1816.08178710938,327.500330048235,53.8016700744629,0,196.0,2761.0,6262.0,-0.849167823791504,0.0598396547138691,566.5,2.60536670684814,2.125,0.0,0.0,256.052276611328,9726.3564453125,200.0,50.686580657959,27.2889175415039,53.4152793884277,4,1.47803509553179,17.904167175293,3.87916660308838,4
S4210,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,4,1.48909540838597,-155.329162597656,19.8208332061768,1
S3933,864.0,104.5,817.978332519531,224.483265710001,11.6000003814697,62,428.0,2111.0,3285.0,-0.256865829229355,0.291919231414795,40.0,0.421822547912598,-1.5,0.0,1.33962082862854,28.6620445251465,6700.7998046875,200.0,29.7396812438965,19.5013694763184,60.6012229919434,6,1.5555353271768,4.98750019073486,50.8875007629395,5
S4238,1792.0,247.5,1123.3798828125,331.5,86.3016510009766,29,686.0,2925.0,2235.0,-0.109058618545532,0.381720870733261,28.5,0.355396509170532,-0.3125,1.29217338562012,0.0,38.0298652648926,7582.515625,200.0,65.7075500488281,10.9118537902832,62.2223320007324,10,1.08041781827299,34.3791656494141,-18.9375,6
S4124,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,5,1.39735171357796,-155.329162597656,19.8208332061768,1
S3980,2116.0,206.5,177.758193969727,360.5,54.6000289916992,0,1182.0,4587.0,4753.0,0.628966569900513,0.77741289138794,59.5,0.35277658700943,0.25,0.0,0.0,0.0,842.000001021187,200.0,79.8501815795899,3.17540144920349,80.9626083374024,5,0.526589034139044,9.63749980926514,34.3791656494141,3
S2265,1646.0,248.49971902662,1364.60986328125,320.466756341384,75.6999969482422,62,370.0,2003.0,4690.0,-0.449902057647705,-0.763134837150574,41.0,1.01563763618469,-1.4375,0.0,0.0,5.55840015411377,6570.04248046875,200.0,50.441535949707,18.1096076965332,62.1238555908203,5,1.64420188526519,109.070831298828,19.4791660308838,8
S1570,1527.0,244.565498259969,3855.56298828125,296.548770257969,51.3050155639649,0,236.0,2654.0,4689.0,0.22740426659584,-0.913005709648133,290.5,8.6318531036377,11.625,0.0,0.0,283.356262207031,9427.8212890625,200.0,40.0603179931641,34.1496810913086,45.8859176635742,6,1.38100320636161,-52.2125015258789,4.55416679382324,5
S4218,1588.0,237.51671919,1957.34680175781,319.483388843052,70.6016693115234,59,365.0,-443.0,3647.0,0.751748919487,-0.598530352115631,183.0,1.25991296768188,0.4375,0.0,5.45323705673218,50.9445343017578,7693.7890625,200.0,47.7937355041504,22.2577247619629,52.030891418457,7,1.58755197404915,109.579170227051,19.4291667938232,8
S3956,1260.0,37.516730037999,377.614898681641,248.499921159994,104.70002746582,48,746.0,3307.0,3786.0,0.990330457687378,0.0856757462024689,1343.0,0.904352128505707,-0.625,0.0,0.0,0.0,2077.00756835938,200.0,51.2353324890137,26.3958492279053,80.686408996582,5,1.48186906640799,116.279167175293,42.029167175293,2
S4078,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,7,1.50326730435567,9.46249961853027,48.4625015258789,4
S1553,1511.0,168.51669323,1138.51208496094,272.466581728,30.1983032226563,86,2222.0,3244.0,4130.0,-0.760419845581055,0.316228210926056,10.0,0.188028275966644,0.0625,0.0,634.872924804688,1.32480001449585,3152.19995327549,200.0,46.5093498229981,27.5067939758301,65.5340194702148,6,1.37230673358075,-58.3791656494141,-34.654167175293,8
S6755,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,6,1.46182435422356,-155.329162597656,19.8208332061768,1
S3777,1254.0,121.616831286007,3194.42333984375,176.583433402006,24.3966884613037,20,751.0,4018.0,3778.0,0.421516209840775,0.906760811805725,1941.0,5.40979671478272,2.0,0.0,0.0,8.91964435577393,10080.4013671875,200.0,42.0232200622559,156.051681518555,55.8342094421387,7,1.44863246065426,-155.329162597656,19.8208332061768,1
S1778,680.0,61.5,594.0,170.483261274001,31.2000007629395,0,665.0,471.0,3171.0,0.744161784648895,0.355073511600494,12.0,0.684587001800537,-0.75,0.0,0.0,93.2545776367188,7015.01220703125,138.700164794922,59.4017181396484,143.336868286133,48.0322456359863,8,1.41535544805508,20.279167175293,60.1291656494141,10
S5287,958.0,54.7004201318847,652.708801269531,216.716866044507,87.8033294677734,48,1146.0,5413.0,3438.0,0.323442876338959,0.900258302688599,2141.5,9.81325721740723,-4.875,0.0,0.0,0.0,4144.763671875,200.0,34.9654769897461,34.3854331970215,75.106201171875,6,1.61261933460215,106.237503051758,35.6875,6
S2481,1430.0,66.5,424.883575439453,279.483474382092,102.899971008301,64,1284.0,2329.0,3227.0,-0.196116834878922,-0.969577252864838,1108.0,0.325857877731323,0.125,0.0,0.0,0.0,2424.66235351563,200.0,47.5067901611328,12.053204536438,79.7869491577148,7,1.58009361892425,111.920829772949,40.779167175293,9
S2807,1647.0,91.4835522875838,197.245910644531,298.483271170001,98.7966766357422,0,998.0,2951.0,5637.0,-0.703059017658234,0.709509789943695,1254.0,0.879691123962402,-0.4375,0.0,0.0,0.0,738.200012207031,200.0,51.7912788391113,7.80889511108398,84.2519226074219,7,0.526589034139044,106.904167175293,39.5125007629395,5
S4291,672.0,62.5,582.584716796875,170.5,30.8033218383789,19,922.0,1151.0,1944.0,-0.376448929309845,0.894427299499512,9.0,0.264551818370819,-0.1875,0.0,0.339160919189453,60.1447105407715,6519.51171875,161.31022644043,57.9127502441406,139.188262939453,52.8242225646973,9,1.38522685993169,20.1625003814697,60.0708351135254,10
S2024,1480.0,169.400467132111,702.369750976563,239.450338308741,20.5983238220215,0,467.0,3139.0,3635.0,-0.684216439723969,-0.690588474273682,141.0,7.64194011688232,-17.75,0.0248957145959139,1.73820900917053,128.463104248047,17242.544921875,144.002944946289,60.0962677001953,44.6748924255371,56.2852783203125,8,1.633492805916,22.6124992370605,-33.9791679382324,7
S1476,1417.0,146.5,549.978271484375,318.516727281999,104.301666259766,100,300.0,417.0,4527.0,3.13916473260179e-07,0.196116760373116,52.0,0.134805351495743,-0.6875,0.0,16.2317867279053,2.08266663551331,3672.41821289063,200.0,32.9267044067383,8.56416320800781,80.9485168457031,10,1.64172555532568,114.979164123535,36.2874984741211,6
S5953,551.0,3.5,693.200256347656,153.5,30.5933036804199,0,635.0,3114.0,3183.0,-0.707107305526733,-0.707106232643127,60.5,0.313942313194275,-0.1875,0.0,0.0,63.2433776855469,3656.54150390625,199.507858276367,55.7946548461914,115.458068847656,52.2486267089844,7,1.02667203119905,24.7875003814697,70.1458358764648,9
S4332,1999.0,187.483579762733,683.507934570313,275.5,95.8966827392578,11,446.0,5719.0,5240.0,-0.792425155639648,0.250365614891052,1306.0,0.815110921859741,1.0625,0.0031884282361716,0.0,56.664176940918,4817.81005859375,200.0,66.6159515380859,13.3437843322754,61.1540718078613,1,1.24844125756621,29.4791660308838,-20.0208339691162,8
S3795,1739.0,272.5,3447.46923828125,300.5,81.6033325195313,44,1586.0,2006.0,1460.0,-0.191979140043259,-0.850576758384705,2.0,0.180392995476723,-0.1875,0.0,5.69789218902588,5.88515567779541,4954.39990234375,200.0,44.4040946960449,31.1188774108887,52.0233955383301,2,1.08041781827299,103.554168701172,10.5708332061768,9
S1906,675.0,61.5,594.0966796875,170.483237206001,31.2000007629395,0,1752.0,3702.0,1481.0,-0.362642049789429,-0.748229086399078,10.0,0.237904995679855,-0.25,0.0,1.37774455547333,46.1717338562012,6544.9658203125,152.653656005859,54.0183486938477,106.629920959473,51.2729873657227,1,1.46811811521468,20.2708339691162,60.1375007629395,10
S1725,1885.0,121.68288504008,411.698333740234,341.666109422082,74.8983306884766,0,1139.0,1499.0,3085.0,0.758448898792267,0.62775719165802,1601.5,10.7134523391724,5.0625,0.0,0.0,0.0,917.089599609375,199.076019287109,31.0802955627441,18.4528865814209,75.9285202026367,2,1.46190866355869,46.9874992370606,35.4291648864746,6
S3752,788.0,75.5499924108601,923.760314941406,208.549712003728,21.495002746582,23,337.0,2957.0,4168.0,0.237773805856705,0.744687497615814,719.5,2.84063601493835,4.875,0.0,0.0,94.2636413574219,7244.19873046875,200.0,26.1248283386231,53.933780670166,58.1777229309082,3,1.48187663609891,9.46249961853027,48.4625015258789,4
S4994,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,9,1.32774485531041,-155.3125,19.8291664123535,1
S4110,1104.0,44.5002813288256,553.161437988281,268.500281328826,104.901672363281,100,593.0,328.0,3673.0,-0.147347897291183,-0.57735025882721,139.0,0.727026581764221,0.9375,0.0,55.994441986084,0.0,3002.53979492188,200.0,27.1125774383545,23.4905910491943,67.2915344238281,4,1.35850472064662,126.845832824707,45.845832824707,3
S5464,1267.0,131.616273625113,3438.279296875,183.566476069557,24.1966648101807,0,261.0,3851.0,6205.0,0.399324119091034,0.916768729686737,1745.0,5.11938190460205,0.375,0.0,0.0,18.6503105163574,7168.3720703125,195.909118652344,49.1069450378418,194.359100341797,50.2971229553223,10,1.30130266691785,-155.3125,19.8291664123535,1
